SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2018),2018-05-22,379,B,C,UNCLE MO,MOTHER OF SWORDS,WAR FRONT,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT II,OUT,0,,2016-04-15,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,380,CH,F,MUCHO MACHO MAN,MS HALLIE,STORMY ATLANTIC,GRASSROOTS TRAINING & SALES LLC,TRIN-BROOK STABLE,15000,,2016-01-24,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=NMCr-owsTvQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,381,CH,C,FLASHBACK,MS LOUISETT,SIPHON (BRZ),GRASSROOTS TRAINING & SALES LLC,JEROME J AIKEN,9500,,2016-05-07,KENTUCKY,I,,,,10.4,https://www.youtube.com/watch?v=TylcTmSo6-8
Midlantic Two-Year-Olds in Training (2018),2018-05-22,382,B,C,TALE OF THE CAT,MY ANGUILLA,CHEROKEE RUN,KIM HARRISON (TOP SPEED FARM) AGENT,MANGANARO BLOODSTSOCK INC,200000,,2016-04-11,KENTUCKY,L,,,,10.3,https://www.youtube.com/watch?v=hIBnrjudk9c
Midlantic Two-Year-Olds in Training (2018),2018-05-22,383,B,C,CANDY RIDE (ARG),MY BABY BABY,BERNSTEIN,PELICAN STATE THOROUGHBREDS AGENT,OUT,0,,2016-05-12,KENTUCKY,F,,,,10.4,https://www.youtube.com/watch?v=7oJjN5axkBw
Midlantic Two-Year-Olds in Training (2018),2018-05-22,384,B,C,MACLEAN'S MUSIC,MY CANARY,MINESHAFT,DE MERIC SALES AGENT,MIKE RYAN AGENT,325000,,2016-03-22,NEW YORK,I-J,,,,10.1,https://www.youtube.com/watch?v=9AJ_sXrBr8A
Midlantic Two-Year-Olds in Training (2018),2018-05-22,385,CH,F,HARD SPUN,MY GOLDEN BELLE,MY GOLDEN SONG,CLASSIC BLOODSTOCK AGENT II,OUT,0,,2016-03-12,KENTUCKY,A-B,,,,11,https://www.youtube.com/watch?v=qmk4FY05BK8
Midlantic Two-Year-Olds in Training (2018),2018-05-22,386,B,C,LOOKIN AT LUCKY,MY LUCKY LOGAN,HARLAN'S HOLIDAY,RANDY MILES AGENT,GARY CAPUANO AGENT,25000,,2016-03-28,PENNSYLVANIA,B-C,,,,11.1,https://www.youtube.com/watch?v=9sYyOLLfV38
Midlantic Two-Year-Olds in Training (2018),2018-05-22,387,GRR,F,TRITAP,MY RIB,PARTNER'S HERO,C & C STABLES LLC AGENT,ANGELINOS RACING LLC,62000,,2016-04-22,MARYLAND,J,,,,10.2,https://www.youtube.com/watch?v=kHmXZ--YBfw
Midlantic Two-Year-Olds in Training (2018),2018-05-22,388,B,C,UNCLE MO,MY SUCCESS,A.P. INDY,MCKATHAN BROS. AGENT,OUT,0,,2016-03-09,NEW YORK,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,389,CH,F,HAYNESFIELD,NEC METU,SUCCESSFUL APPEAL,CRANE THOROUGHBRED SERVICES LLC AGENT,MICHAEL V PINO,22000,,2016-04-24,PENNSYLVANIA,D-E,,,,11,https://www.youtube.com/watch?v=m_oEqKkg1Sg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,390,B,C,ARTIE SCHILLER,NELLIE BLY,CONGRATS,KIRKWOOD STABLES AGENT VI,NOT SOLD,77000,,2016-01-19,KENTUCKY,C-D,,,,22.3,https://www.youtube.com/watch?v=0OSYKZ74CB4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,391,DKB,C,CENTRAL BANKER,NEW HARMONY,A.P. INDY,CLASSIC BLOODSTOCK AGENT IV,OUT,0,,2016-03-30,NEW YORK,A-B,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,392,CH,C,HONORABLE DILLON,NICE BOOTS BABY,STORM BOOT,GRASSROOTS TRAINING & SALES LLC,EMERALD BLOODSTOCK AGENT FOR MICHAEL EISERMAN,110000,,2016-03-17,NEW YORK,I,,,,10.1,https://www.youtube.com/watch?v=mjOdihKVD2k
Midlantic Two-Year-Olds in Training (2018),2018-05-22,393,DKB,F,SIDNEY'S CANDY,NICKS,SALT LAKE,TOP LINE SALES LLC AGENT XVII,DAVANT LATHAM AGENT FOR ANDREW MCKENZIE,20000,Y,2016-02-14,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=oOTeBj8PgYk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,394,CH,C,TALE OF THE CAT,NORTH EAST BELLE,BEAU GENIUS,PARRISH FARMS AGENT,DONALD L BROWN JR,32000,Y,2016-05-12,KENTUCKY,L,,,,10.2,https://www.youtube.com/watch?v=T2T0aaUOj38
Midlantic Two-Year-Olds in Training (2018),2018-05-22,395,DKB,C,SOLDAT,NOT AFFILIATED,TALE OF THE CAT,TOM MCCROCKLIN AGENT,OUT,0,,2016-03-11,FLORIDA,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,396,B,C,LOOKIN AT LUCKY,OBLAHLAH,TIZ WONDERFUL,KINGS EQUINE AGENT,J KENT SWEEZEY AGENT FOR RICHARD CUMMINGS,20000,,2016-05-06,NEW YORK,T,,,,11,https://www.youtube.com/watch?v=u2o5BoZOfXs
Midlantic Two-Year-Olds in Training (2018),2018-05-22,397,GRR,C,TAPIZAR,OCEAN COLORS,ORIENTATE,BOBBY DODD AGENT,LOUIS LAZZINNARO BRIAN MORGAN AGENT,105000,,2016-05-05,KENTUCKY,J,,,,10.3,https://www.youtube.com/watch?v=vBbpv8Yh4vU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,398,DKB,F,CAN THE MAN,OCEANIC QUEEN,INVASOR (ARG),PICK VIEW LLC AGENT,DAN EUBANKS,4000,Y,2016-03-05,KENTUCKY,H,,,,11.2,https://www.youtube.com/watch?v=1H3ddrXqnfc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,399,CH,C,VIOLENCE,OIL PAINTING,DISTORTED HUMOR,EDDIE WOODS AGENT LXXIII,OUT,0,,2016-03-11,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,400,B,C,SHACKLEFORD,ONE KID ACT,LEMON DROP KID,TOP LINE SALES LLC AGENT III,SROA (KOID),40000,,2016-04-25,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=JqD7jCNhsEA
Midlantic Two-Year-Olds in Training (2018),2018-05-22,401,B,F,ORB,ONE TOO MANY,E DUBAI,SEQUEL BLOODSTOCK AGENT,LOUIS LAZZINNARO BRIAN MORGAN AGENT,155000,,2016-04-29,KENTUCKY,C,,,,10.3,https://www.youtube.com/watch?v=PzwDTiyWwYk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,402,CH,C,NOBLE MISSION (GB),ON MY WAY,GIANT'S CAUSEWAY,WHITE PINE THOROUGHBREDS AGENT,LANE'S END BLOODSTOCK,160000,,2016-02-23,KENTUCKY,T,,,,10.3,https://www.youtube.com/watch?v=_JonCSPIYfM
Midlantic Two-Year-Olds in Training (2018),2018-05-22,403,B,C,QUALITY ROAD,ON THE PODIUM,BOLD EXECUTIVE,RICHARDSON BLOODSTOCK AGENT,OUT,0,,2016-04-03,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,404,B,C,BLAME,OUR YEAR,GRAND SLAM,JVC TRAINING & SALES (JORGE & MARIA VILLAGOMEZ) AGENT,THREE DIAMONDS FARM,50000,,2016-03-28,NEW YORK,G,,,,10.2,https://www.youtube.com/watch?v=J8iv58f8DvM
Midlantic Two-Year-Olds in Training (2018),2018-05-22,405,CH,C,CONGRATS,OVER SERVED,BLACK MINNALOUSHE,RICEHORSE STABLES (BRANDON & ALI RICE) AGENT,NICK SANNA STABLES LLC,25000,,2016-05-01,KENTUCKY,D-E,,,,10.3,https://www.youtube.com/watch?v=shwyuFu3_NQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,406,B,C,TRAPPE SHOT,PAGE DANCER,HENNESSY,JAMES LAYDEN AGENT,RUN FOR FUN RACING,3000,,2016-05-16,KENTUCKY,D,,,,11.1,https://www.youtube.com/watch?v=dxEJYHH_iPs
Midlantic Two-Year-Olds in Training (2018),2018-05-22,407,B,C,KANTHAROS,PAJARITA,HARLAN'S HOLIDAY,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,OUT,0,,2016-05-27,FLORIDA,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,408,CH,F,TO HONOR AND SERVE,PALMILLA,CROWD PLEASER,C & J STABLE AGENT,NOT SOLD,24000,,2016-02-04,KENTUCKY,H,,,,10.4,https://www.youtube.com/watch?v=GlW7iw1dE5U
Midlantic Two-Year-Olds in Training (2018),2018-05-22,409,CH,F,ORB,PAMPERING,HENNESSY,BOBBY DODD AGENT,OUT,0,,2016-04-10,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,410,CH,C,BANDBOX,PAM'SSUMMERWIND,RODEO,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,2016-05-09,MARYLAND,D-E,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,411,B,C,VIOLENCE,PAPER KITE,BERNARDINI,SEQUEL BLOODSTOCK AGENT,HENRY J STEADMAN,35000,Y,2016-03-08,NEW YORK,C,,,,10.3,https://www.youtube.com/watch?v=A7hsIgdrHiE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,412,B,F,MACLEAN'S MUSIC,PARTY GIRL (FR),BERING (GB),KIRKWOOD STABLES AGENT FOR COUNTRY LIFE FARM,SMART ANGLE LLP,10000,Y,2016-04-13,LOUISIANA,C-D,,,,22.3,https://www.youtube.com/watch?v=Hct_F79HDro
Midlantic Two-Year-Olds in Training (2018),2018-05-22,413,B,C,QUALITY ROAD,PASSION OVERFLOW,HENNESSY,TOP LINE SALES LLC AGENT XV,OUT,0,,2016-02-22,IRE,K,,,,10.2,https://www.youtube.com/watch?v=-J5WPo0Uy4U
Midlantic Two-Year-Olds in Training (2018),2018-05-22,414,DKB,F,GOLDENCENTS,PAST DUE,DEVIL HIS DUE,MARSHALL W. SILVERMAN AGENT,GARY YOUNG AGENT,160000,,2016-03-10,KENTUCKY,G,,,,10.3,https://www.youtube.com/watch?v=JPjO4ttbT4k
Midlantic Two-Year-Olds in Training (2018),2018-05-22,415,GRR,F,CROSS TRAFFIC,PATIENTOFTHEHEART,LION HEART,PELICAN STATE THOROUGHBREDS AGENT,STEVE KLESARIS AGENT FOR JOE IMBESI,35000,,2016-03-18,KENTUCKY,F,,,,10.2,https://www.youtube.com/watch?v=YZUBOTIqvJw
Midlantic Two-Year-Olds in Training (2018),2018-05-22,416,DKB,F,JUSTIN PHILLIP,PEACEFUL SPLENDOR,HONOUR AND GLORY,JVC TRAINING & SALES (JORGE & MARIA VILLAGOMEZ) AGENT,DENNIS O'NEILL,55000,,2016-04-11,KENTUCKY,G,,,,10.2,https://www.youtube.com/watch?v=R15Ct49AOGU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,417,B,C,LIAISON,PEGASTORM,FUSAICHI PEGASUS,PICK VIEW LLC AGENT,NEY PESSANHA,8000,,2016-03-29,KENTUCKY,H,,,,11,https://www.youtube.com/watch?v=GSmnnLzK4Zg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,418,B,C,CAIRO PRINCE,PERFECT PEGASUS,FUSAICHI PEGASUS,BOBBY DODD AGENT,WEST BLOODSTOCK,350000,,2016-04-10,KENTUCKY,J,,,,10.2,https://www.youtube.com/watch?v=klECdylEXGE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,419,DKB,F,ITSMYLUCKYDAY,PHOENICIA,MR PURPLE,CARY FROMMER AGENT,LINDA GAUDET,20000,Y,2016-05-19,KENTUCKY,A-B,,,,10.4,https://www.youtube.com/watch?v=HTFXOxHy8dU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,420,CH,C,POWER BROKER,PHYLLIS SASSY GIRL,CONCERTO,ROD MCVEY,MIKE RYAN AGENT,120000,,2016-02-05,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=EI0GTIzsWPM
Midlantic Two-Year-Olds in Training (2018),2018-05-22,421,B,F,CAN THE MAN,PI BELLA,PIONEERING,PAUL SHARP AGENT VII,NOT SOLD,17000,,2016-03-26,FLORIDA,F-G,,,,10.3,https://www.youtube.com/watch?v=mpdoE1oZy2k
Midlantic Two-Year-Olds in Training (2018),2018-05-22,423,B,C,BODEMEISTER,PIED A TERRE,CITY ZIP,BRICK CITY THOROUGHBREDS AGENT,NOT SOLD,37000,,2016-04-23,KENTUCKY,F-G,,,,22,https://www.youtube.com/watch?v=0-tl93qQVRE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,424,DKB,F,CANDY RIDE (ARG),PLAY BALLADO,SAINT BALLADO,DE MERIC SALES AGENT,OUT,0,,2016-02-16,KENTUCKY,I-J,,,,10.4,https://www.youtube.com/watch?v=i1kNku4jTQU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,425,DKB,F,MINESHAFT,PLEASANT CAT,TALE OF THE CAT,EDDIE WOODS AGENT IV,BIG LICK FARM,190000,,2016-01-30,NEW YORK,J-K,,,,10.3,https://www.youtube.com/watch?v=g7pLWRfCKyI
Midlantic Two-Year-Olds in Training (2018),2018-05-22,426,CH,C,HARD SPUN,PLEASANT LAUGHTER,CORONADO'S QUEST,PIKE RACING AGENT,NOT SOLD,47000,,2016-05-15,KENTUCKY,B,,,,10.4,https://www.youtube.com/watch?v=2SeSoM8TqdQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,427,B,C,BODEMEISTER,PLUM,PURE PRIZE,CARY FROMMER AGENT,STEVEN W YOUNG AGENT,300000,,2016-03-28,MARYLAND,A-B,,,,10.2,https://www.youtube.com/watch?v=tgrBk3yr3Es
Midlantic Two-Year-Olds in Training (2018),2018-05-22,428,DKB,F,GEMOLOGIST,PNUT BUTTER COOKIE,CHEROKEE RUN,PARRISH FARMS AGENT,RAGS RACING STABLE LLC,20000,,2016-03-01,KENTUCKY,L,,,,10.1,https://www.youtube.com/watch?v=5t5AB9JFVRI
Midlantic Two-Year-Olds in Training (2018),2018-05-22,429,CH,F,MACLEAN'S MUSIC,POINT SPREAD,POINT GIVEN,GRASSROOTS TRAINING & SALES LLC AGENT,STONE BRIDGE FARM,40000,,2016-01-12,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=NoH6DVvZWek
Midlantic Two-Year-Olds in Training (2018),2018-05-22,430,DKB,F,VERRAZANO,POOH CORNER,TAPIT,WES CARTER AGENT I,NOT SOLD,45000,,2016-03-22,KENTUCKY,E-F,,,,22.1,https://www.youtube.com/watch?v=OE6qPdPSu9M
Midlantic Two-Year-Olds in Training (2018),2018-05-22,431,B,F,BODEMEISTER,POR QUE TE SUENO,MEDAGLIA D'ORO,TOM MCCROCKLIN AGENT,OUT,0,,2016-03-15,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,432,B,C,DATA LINK,POSITIVELY READY,MORE THAN READY,BRICK CITY THOROUGHBREDS AGENT,BRIAN MORGAN AGENT FOR LOUIS LAZZINNARO,25000,,2016-04-21,KENTUCKY,F-G,,,,10.3,https://www.youtube.com/watch?v=0JVmNBt2-lk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,433,CH,C,VERRAZANO,POSSIBLY A TEN,SEEKING THE GOLD,NIALL BRENNAN STABLES AGENT,NOT SOLD,180000,,2016-02-25,KENTUCKY,J,,,,22,https://www.youtube.com/watch?v=z8qr8MHCPcw
Midlantic Two-Year-Olds in Training (2018),2018-05-22,434,B,C,NORTHERN AFLEET,POST HASTE,MR. GREELEY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT XI,TOP HAT THOROUGHBREDS,14000,,2016-04-02,KENTUCKY,T,,,,10.3,https://www.youtube.com/watch?v=2YpCkSx_L6g
Midlantic Two-Year-Olds in Training (2018),2018-05-22,435,CH,F,HONORABLE DILLON,PRAIRIE PRINCESS,ROCKY MOUNTAIN,SCANLON TRAINING & SALES AGENT II,BRUCE BROWN AGENT,20000,,2016-04-13,NEW YORK,T,,,,10.2,https://www.youtube.com/watch?v=0uGg0HxPJnQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,436,GRR,C,CAIRO PRINCE,PRECIOUS PRINCESS,HORSE CHESTNUT (SAF),NIALL BRENNAN STABLES AGENT,OUT,0,,2016-03-22,KENTUCKY,J,,,,11.1,https://www.youtube.com/watch?v=SfL113IvrwQ
Midlantic Two-Year-Olds in Training (2018),2018-05-22,437,B,F,UNCLE MO,PREMIUM ACTION,ACTION THIS DAY,HIDDEN BROOK AGENT XII,OUT,0,,2016-02-20,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,438,CH,F,EMCEE,PRETTY REASON,FLY SO FREE,GOLDEN ROCK AGENT,BATMAN,18000,,2016-04-30,NEW YORK,H,,,,10.4,https://www.youtube.com/watch?v=2FBft9LzaRM
Midlantic Two-Year-Olds in Training (2018),2018-05-22,439,B,C,MORNING LINE,PRINCESS KIHA,INVASOR (ARG),GRASSROOTS TRAINING & SALES LLC AGENT,MICHAEL GORHAM,15000,,2016-04-25,NEW YORK,I,,,,11,https://www.youtube.com/watch?v=V4aIO0txV74
Midlantic Two-Year-Olds in Training (2018),2018-05-22,440,DKB,F,BELLAMY ROAD,PRINCESS LEGACY,SAINT BALLADO,C & C STABLES LLC AGENT,KARMAC STABLES,40000,,2016-03-28,PENNSYLVANIA,J,,,,10.3,https://www.youtube.com/watch?v=sRnTr_uGbB8
Midlantic Two-Year-Olds in Training (2018),2018-05-22,441,,C,HONORABLE DILLON,PRINCESSPATSEATTLE,AIRDRIE APACHE,KENNETH LEJEUNE TRAINING STABLES,A. ROGERS SMITHWICK,7000,,2016-01-24,NEW YORK,L,,,,11,https://www.youtube.com/watch?v=jwWw8PsNdIU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,442,B,C,RUN IT,PROMOTED DEPUTY,DEPUTY MINISTER,PAUL SHARP AGENT IV,OUT,0,,2016-03-31,KENTUCKY,F-G,,,,10.4,https://www.youtube.com/watch?v=auZAZJDj2Yw
Midlantic Two-Year-Olds in Training (2018),2018-05-22,443,B,F,TALE OF THE CAT,PROM PRINCESS,GOLD CASE,CARY FROMMER AGENT,BARBARA J HOUCK,125000,,2016-02-16,IOWA,A-B,,,,10.4,https://www.youtube.com/watch?v=23SEOaCGltE
Midlantic Two-Year-Olds in Training (2018),2018-05-22,444,DKB,F,CENTRAL BANKER,PROPERINTRODUCTION,WILD DESERT,NIALL BRENNAN STABLES AGENT,OUT,0,,2016-04-21,NEW YORK,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,445,B,F,GEMOLOGIST,PSYCHIC ELAINE,SIGHTSEEING,EDDIE WOODS AGENT LXII,KYLE DAIGNEAULT,3000,,2016-03-18,KENTUCKY,J-K,,,,11.2,https://www.youtube.com/watch?v=l1fMNyFMpq0
Midlantic Two-Year-Olds in Training (2018),2018-05-22,446,CH,C,CITY ZIP,PUMPKIN SHELL,LION HEART,PIKE RACING AGENT,NOT SOLD,220000,,2016-02-24,KENTUCKY,B,,,,10.3,https://www.youtube.com/watch?v=HSEYT6Dm5Ag
Midlantic Two-Year-Olds in Training (2018),2018-05-22,447,DKB,F,NEW YEAR'S DAY,PURELY PROMISING,PURE PRIZE,RANDY MILES AGENT,RADLEY EQUINEORACLE BLSK AGT.,40000,,2016-02-04,KENTUCKY,B-C,,,,10.2,https://www.youtube.com/watch?v=bdik92ux-bM
Midlantic Two-Year-Olds in Training (2018),2018-05-22,448,B,F,INTO MISCHIEF,QUALIA,SAARLAND,NIALL BRENNAN STABLES AGENT,OUT,0,,2016-05-06,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,449,B,C,INTO MISCHIEF,QUALITY PLAY,ELUSIVE QUALITY,TOP LINE SALES LLC AGENT IV,NOT SOLD,120000,,2016-05-18,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=An15uJad9cs
Midlantic Two-Year-Olds in Training (2018),2018-05-22,450,DKB,F,QUALITY ROAD,QUANAH COUNTY,VALID EXPECTATIONS,KIRKWOOD STABLES AGENT VII,FRANK DEMARCO,95000,,2016-02-27,KENTUCKY,C-D,,,,22.3,https://www.youtube.com/watch?v=KGgKCE1vDYU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,451,DKB,C,MALIBU MOON,QUEEN OFTHE CATSLE,TALE OF THE CAT,RANDY BRADSHAW AGENT,OUT,0,,2016-05-12,KENTUCKY,I,,,,10.3,https://www.youtube.com/watch?v=YvfFgIXWWuU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,452,B,C,DECLARATION OF WAR,QUEEN OF THE REALM,EMPIRE MAKER,PELICAN STATE THOROUGHBREDS AGENT,STERLING RACING P SERPE AGT,190000,,2016-02-15,KENTUCKY,F,,,,10.2,https://www.youtube.com/watch?v=5IXoJTG4ADs
Midlantic Two-Year-Olds in Training (2018),2018-05-22,453,B,C,BODEMEISTER,QUICK FLIP,SPEIGHTSTOWN,TOP LINE SALES LLC AGENT IX,OUT,0,,2016-02-12,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=fdXVqnWD9VA
Midlantic Two-Year-Olds in Training (2018),2018-05-22,454,B,C,MACLEAN'S MUSIC,QUICK TEMPER,A.P. INDY,DE MERIC SALES AGENT,OUT,0,,2016-04-20,KENTUCKY,I-J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,455,CH,F,MUNNINGS,QUIET NICOLE,CONSOLIDATOR,GRASSROOTS TRAINING & SALES LLC AGENT,BALLYSAX BLOODSTOCK AGENT FOR BARLAR LLC,30000,,2016-03-08,PENNSYLVANIA,I,,,,10.3,https://www.youtube.com/watch?v=jo_CUvbsg6s
Midlantic Two-Year-Olds in Training (2018),2018-05-22,456,CH,F,ESKENDEREYA,QUITE EXPLOSIVE,EL CORREDOR,PAUL SHARP AGENT XVIII,LLOYD SCHWING RACING,77000,,2016-02-23,KENTUCKY,F-G,,,,10.3,https://www.youtube.com/watch?v=W_qKeWIsV58
Midlantic Two-Year-Olds in Training (2018),2018-05-22,457,DKB,C,CENTRAL BANKER,RAFFIE'S BEBE,RAFFIE'S MAJESTY,HOPPELS HORSE & CATTLE CO INC AGENT II,NOT SOLD,14500,,2016-03-17,NEW YORK,E,,,,11,https://www.youtube.com/watch?v=FHFIS2fTfos
Midlantic Two-Year-Olds in Training (2018),2018-05-22,458,DKB,C,BODEMEISTER,RAISE UP,HENRYTHENAVIGATOR,KIRKWOOD STABLES AGENT FOR COUNTRY LIFE FARM,ERIN WILKINSON,9000,Y,2016-04-25,NEW YORK,C-D,,,,22.4,https://www.youtube.com/watch?v=ke2kfKjzeUg
Midlantic Two-Year-Olds in Training (2018),2018-05-22,459,B,C,RUN AWAY AND HIDE,RANSOM DUE,CATIENUS,EDDIE WOODS AGENT LXXII,HENRY CRIGLER,20000,,2016-03-14,PENNSYLVANIA,J-K,,,,10.3,https://www.youtube.com/watch?v=gHJR_GYOcOY
Midlantic Two-Year-Olds in Training (2018),2018-05-22,460,GRR,F,PADDY O'PRADO,RAP QUEEN,STORMIN FEVER,KIM HARRISON (TOP SPEED FARM) AGENT,OUT,0,,2016-02-28,KENTUCKY,L,,,,11,https://www.youtube.com/watch?v=iUr_CR8QWCc
Midlantic Two-Year-Olds in Training (2018),2018-05-22,461,DKB,F,REAL SOLUTION,RARO,WAR CHANT,ALL DREAMS EQUINE AGENT,NOT SOLD,1000,,2016-04-27,KENTUCKY,G-H,,,,10.4,https://www.youtube.com/watch?v=rDUHSytvE5s
Midlantic Two-Year-Olds in Training (2018),2018-05-22,462,DKB,F,BODEMEISTER,READY FOR FORTUNE,MORE THAN READY,EDDIE WOODS AGENT IX,STANLEY J TRZCINSKI,11000,,2016-05-14,KENTUCKY,J-K,,,,10.3,https://www.youtube.com/watch?v=IeNurFvT9qs
Midlantic Two-Year-Olds in Training (2018),2018-05-22,463,CH,F,DATA LINK,RECKLESS BETTY,FUSAICHI PEGASUS,NOMAD FARM TRAINING & SALES LLC AGENT,ED STANCO J BROCKLEBANK AGT,15000,Y,2016-04-16,KENTUCKY,D,,,,10.3,https://www.youtube.com/watch?v=dFFfQeZGz0g
Midlantic Two-Year-Olds in Training (2018),2018-05-22,464,CH,F,CURLIN,REDASPEN,BIANCONI,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,OUT,0,,2016-04-26,PENNSYLVANIA,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,465,CH,F,GEMOLOGIST,RED MENACE,STORMY ATLANTIC,KINGS EQUINE AGENT,HINKHOUSE & WARNICK/ LINDA RICE AGENT,85000,,2016-03-18,NEW YORK,T,,,,10.2,https://www.youtube.com/watch?v=82SCUG9wNlU
Midlantic Two-Year-Olds in Training (2018),2018-05-22,466,CH,F,DISTORTED HUMOR,REDREAMIT,TAPIT,TOM MCCROCKLIN AGENT,TOM MCCROCKLIN AGENT FOR MICHELLE NIHEI,40000,,2016-04-13,KENTUCKY,T,,,,23,https://www.youtube.com/watch?v=-TpewWbklZ4
Midlantic Two-Year-Olds in Training (2018),2018-05-22,467,B,C,YES IT'S TRUE,REEN,FORESTRY,WES CARTER AGENT IV,THEODORE J PECORARO,135000,,2016-04-27,NEW YORK,E-F,,,,21.4,https://www.youtube.com/watch?v=TtujzsOOfPk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,468,B,C,INTO MISCHIEF,REINA MARIA,SONGANDAPRAYER,CARY FROMMER AGENT,CHARLES J ZACNEY,340000,,2016-02-08,KENTUCKY,A-B,,,,10.1,https://www.youtube.com/watch?v=rvKo5sD3H4w
Midlantic Two-Year-Olds in Training (2018),2018-05-22,469,B,C,ORB,RELAX,SMART STRIKE,RANDY MILES AGENT,OUT,0,,2016-04-10,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-22,470,CH,C,GHOSTZAPPER,REMARKABLE MOON,LEMON DROP KID,KIM HARRISON (TOP SPEED FARM) AGENT,OUT,0,,2016-03-26,KENTUCKY,L,,,,10.4,https://www.youtube.com/watch?v=svWkdJLN7do
Midlantic Two-Year-Olds in Training (2018),2018-05-22,471,B,F,STREET SENSE,RETROESQUE,RED RANSOM,ENDS WELL AGENT,METRO THOROUGHBREDS LLC,45000,,2016-04-13,KENTUCKY,H,,,,10.3,https://www.youtube.com/watch?v=BAPn60v9NNI
Midlantic Two-Year-Olds in Training (2018),2018-05-22,472,CH,F,NOBLE MISSION (GB),REVOCABLE,STREET CRY (IRE),Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,GARY CAPUANO AGENT,23000,,2016-04-17,MARYLAND,T,,,,10.3,https://www.youtube.com/watch?v=gMVGsa9rwPk
Midlantic Two-Year-Olds in Training (2018),2018-05-22,473,DKB,F,SHANGHAI BOBBY,RHOME MAGIC,MAGIC CAT,PAUL SHARP AGENT II,ED PRICE,18000,,2016-04-28,PENNSYLVANIA,F-G,,,,10.3,https://www.youtube.com/watch?v=cvzQT7xg3x8
