SALE TITLE,SESSION,HIP,COLOR,NAME,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2019),2019-05-21,367,B,,F,MACLEAN'S MUSIC,PETE'S FANCY,PETESKI,ALL IN SALES AGENT,OUT,0,,02/28/2017,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=VNwCbA0LunE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,368,B,,C,BODEMEISTER,PETITION THE LADY,PETIONVILLE,DESERT THOROUGHBREDS LLC,OUT,0,,04/10/2017,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,369,B,,C,ITSMYLUCKYDAY,PHANTOM RISING,MR. GREELEY,ALL IN SALES AGENT,K.O.I.D.,65000,,04/06/2017,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=qN8w-N_XyRA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,370,DKB,,F,STREET MAGICIAN,PHYXIUS,BROAD BRUSH,C & C STABLES LLC AGENT,LINDA M. WALLS,40000,,03/16/2017,MARYLAND,J,,,,10.3,https://www.youtube.com/watch?v=yv27sSugAP0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,371,DKB,,C,SECRET CIRCLE,PI BELLA,PIONEERING,PAUL SHARP AGENT II,OUT,0,,04/07/2017,KENTUCKY,G,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,372,GRR,,C,CONVEYANCE,PICOLATA,BELLAMY ROAD,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,BACON BARN,125000,,02/03/2017,NEW YORK,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-372,10.1,https://www.youtube.com/watch?v=ZHdMvhDmJc4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,373,GRR,PINK TUTU,F,GOLDEN LAD,PINK TIGHTS,LET GOODTIMES ROLL,WES CARTER AGENT II,KATHLEEN WILLIER,48000,Y,03/15/2017,NEW YORK,F-G,,,,22.4,https://www.youtube.com/watch?v=-EwwxiROYro
Midlantic Two-Year-Olds in Training (2019),2019-05-21,374,CH,,C,UNION RAGS,PLACE CARD,LEMON DROP KID,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VII,BRUNO DE BERDT,65000,Y,02/20/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-374,22.4,https://www.youtube.com/watch?v=EGMrUQCnv1I
Midlantic Two-Year-Olds in Training (2019),2019-05-21,375,GRR,,F,FAST ANNA,PLATINUM SONG,MY GOLDEN SONG,RANDY MILES AGENT VI,OUT,0,,01/19/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,376,B,,C,VIOLENCE,PLAYERS CLUB,THUNDER GULCH,BIRD IN HAND STABLES AGENT,NOT SOLD,30000,,03/17/2017,KENTUCKY,K,,,,11,https://www.youtube.com/watch?v=vbD95maFlcU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,377,B,,C,PIONEEROF THE NILE,PLETHORA,FIRST SAMURAI,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,05/20/2017,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,378,CH,,C,TAPIZAR,PLUM,PURE PRIZE,CARY FROMMER LLC AGENT,NOT SOLD,45000,,04/13/2017,MARYLAND,A-B,,,,10.3,https://www.youtube.com/watch?v=SSpQ_VugCns
Midlantic Two-Year-Olds in Training (2019),2019-05-21,379,DKB,,C,VIOLENCE,POETIC KID,SHAKESPEARE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT FOR JSM EQUINE LLC,NOT SOLD,140000,,01/28/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-379,10.2,https://www.youtube.com/watch?v=sSZdWeMZbuI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,380,CH,,F,WICKED STRONG,POLLY FREEZE,SUPER SAVER,PAUL SHARP AGENT XII,ERJ RACING & DENNIS O'NEILL,40000,,01/29/2017,KENTUCKY,G,,,,10.4,https://www.youtube.com/watch?v=1WE-mUTcR9c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,381,DKB,,C,CONGRATS,PORT AUTHORITY,STORMY ATLANTIC,EDDIE WOODS AGENT FOR DAYBREAK STABLES INC.,OUT,0,,02/08/2017,VIRGINIA,J-K,,,,24,https://www.youtube.com/watch?v=lk7_0z93tL4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,382,DKB,,F,TIZNOW,POWERFUL PACKAGE,STAR DE NASKRA,CARY FROMMER LLC AGENT,METRO THOROUGHBREDS LLC,15000,,03/04/2017,FLORIDA,A-B,,,,10.4,https://www.youtube.com/watch?v=BVW_5jBLGAw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,383,B,,F,VERRAZANO,PRAYER BELL,PULPIT,DE MERIC SALES AGENT,CORMS RACING/ORACLE BLSK AGT,50000,,04/12/2017,KENTUCKY,I-J,,,,10.3,https://www.youtube.com/watch?v=1zpYd-gjBA4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,384,B,,F,PALACE,PRENUPTIAL VOW,BROKEN VOW,EDDIE WOODS AGENT XXX,SPEEDWAY STABLE,570000,,02/01/2017,IOWA,J-K,,,,10.1,https://www.youtube.com/watch?v=sMexU59_hZA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,385,B,,F,CARPE DIEM,PREVENTION,APTITUDE,RANDY MILES AGENT X,OUT,0,,03/18/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,386,B,,C,FLASHBACK,PRINCESS MIA,SILVER TRAIN,FLYING FISH AGENT,NOT SOLD,22000,,03/10/2017,KENTUCKY,I,,,,10.3,https://www.youtube.com/watch?v=5EflzYhMJmg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,387,CH,,F,DAREDEVIL,PRIOR LAKE LADY,PRIZED,GRASSROOTS TRAINING & SALES LLC,BELL GABLE STABLE,24000,,01/30/2017,KENTUCKY,I,,,,10.3,https://www.youtube.com/watch?v=I4uA9fU074E
Midlantic Two-Year-Olds in Training (2019),2019-05-21,388,GRR,,F,ASTROLOGY,PROMINENT,EL PRADO (IRE),ALL DREAMS EQUINE AGENT,ROBERT DONALDSON,41000,,05/17/2017,KENTUCKY,H,,,,22,https://www.youtube.com/watch?v=Hi1hAVcE83c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,389,B,,C,STREET BOSS,PROPER,ELUSIVE QUALITY,RANDY MILES AGENT FOR DENNIS LYNCH & BALLYRANKIN FARM,ANTHONY COMO,25000,Y,03/05/2017,KENTUCKY,B-C,,,,10.2,https://www.youtube.com/watch?v=QdtDEC_9VWA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,390,DKB,,C,CANDY RIDE (ARG),PROUD DAME,PROUD ACCOLADE,DE MERIC SALES AGENT,PEWTER STABLE,25000,,03/22/2017,KENTUCKY,I-J,,,,23,https://www.youtube.com/watch?v=efuAtpklmyY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,391,CH,,F,STREET BOSS,PULIGNY (IRE),HOLY ROMAN EMPEROR (IRE),ALL DREAMS EQUINE AGENT,TRIN-BROOK STABLE,12000,,05/19/2017,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=_X1llN6ck6E
Midlantic Two-Year-Olds in Training (2019),2019-05-21,392,B,,C,BODEMEISTER,PULL DANCER,PULPIT,ALL DREAMS EQUINE AGENT,FRANK DEMARCO,75000,,05/05/2017,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=0egoMEbm9Hc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,393,DKB,,C,PIONEEROF THE NILE,PURE SMILES,PURE PRIZE,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,03/07/2017,FLORIDA,A,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,394,GRR,,C,DAREDEVIL,PURE VALUE,VALUE PLUS,MASON SPRINGS LLC AGENT,LOUIS ROUSSEL III,45000,,03/27/2017,LOUISIANA,K,,,,10.4,https://www.youtube.com/watch?v=rX1X8S8zisM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,395,DKB,,F,HONOR CODE,QUANAH COUNTY,VALID EXPECTATIONS,PIKE RACING AGENT,HAMID RADAN/ORACLE BLSK AGT.,320000,,03/05/2017,KENTUCKY,G,,,,10.1,https://www.youtube.com/watch?v=F1p22Rqt0Pw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,396,DKB,,C,AWESOME AGAIN,QUEEN BUXLEY,SUPER SAVER,PICK VIEW LLC AGENT,CALUMET FARM,200000,,03/03/2017,NEW YORK,C,,,,21.3,https://www.youtube.com/watch?v=9hfeEqoEwoY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,397,B,,C,FLATTER,QUEEN OF AMERICA,QUIET AMERICAN,CRANE THOROUGHBRED SERVICES LLC AGENT,RANDI PERSAUD,25000,,01/28/2017,KENTUCKY,D-E,,,,10.3,https://www.youtube.com/watch?v=7Iplj4P9q8U
Midlantic Two-Year-Olds in Training (2019),2019-05-21,398,B,,C,DIALED IN,QUEEN OF CHICAGO,ARTIE SCHILLER,KIRKWOOD STABLES AGENT I,ANTHONY COMO,40000,,02/20/2017,KENTUCKY,C,,,,22.3,https://www.youtube.com/watch?v=oN3AC-c3vRI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,399,DKB,,C,CARPE DIEM,QUEEN OF RACES,HENRYTHENAVIGATOR,HEMINGWAY RACING AND TRAINING STABLES AGENT,CHARLIE J WILLIAMS LLC,21000,,03/03/2017,PENNSYLVANIA,J,,,,10.3,https://www.youtube.com/watch?v=jiRr_f0jrhg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,400,B,RULING,C,MACLEAN'S MUSIC,QUESTMET,VAN NISTELROOY,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,02/27/2017,KENTUCKY,D-E,,,,10.1,https://www.youtube.com/watch?v=RlrLr0mG3DI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,401,DKB,,C,UNION RAGS,RIBBON CUTTER,ELUSIVE QUALITY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT XII,RANDI PERSAUD,31000,,01/31/2017,ONTARIO,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-401,10.4,https://www.youtube.com/watch?v=_ITme4qc6lc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,402,CH,,F,GIANT'S CAUSEWAY,QUICK CALL,MARIA'S MON,EDDIE WOODS AGENT FOR DAYBREAK STABLES INC.,OUT,0,,03/05/2017,KENTUCKY,J-K,,,,10.3,https://www.youtube.com/watch?v=qJ3p05T8xho
Midlantic Two-Year-Olds in Training (2019),2019-05-21,403,B,,C,UNCLE MO,QUIET HOUR,QUIET AMERICAN,BOBBY DODD AGENT,OUT,0,,04/22/2017,KENTUCKY,E-F,,,,10.2,https://www.youtube.com/watch?v=heSh4AKx-Ds
Midlantic Two-Year-Olds in Training (2019),2019-05-21,404,GRR,EGYPTIAN NIGHTS,F,CAIRO PRINCE,QUITE A KNIGHTMARE,ASCOT KNIGHT,DE MERIC SALES AGENT,OUT,0,,04/16/2017,ONTARIO,I-J,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,405,B,,F,INTO MISCHIEF,RACE HUNTER,DIXIE UNION,DE MERIC SALES AGENT,OUT,0,,01/30/2017,KENTUCKY,I-J,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,406,B,,F,CENTRAL BANKER,RAFFIE'S BEBE,RAFFIE'S MAJESTY,GRASSROOTS TRAINING & SALES LLC,LINDA RICE AGENT,65000,,04/10/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=l_6QKZReeo0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,407,DKB,,C,PERFECT SOUL (IRE),RAGING FEVER,STORM CAT,THOMAS J. GAVIN AGENT FOR INDIAN CREEK RANCH LLC,NOT SOLD,50000,,02/01/2017,KENTUCKY,I,,,,11.1,https://www.youtube.com/watch?v=z2WJnY2TK3c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,408,CH,,C,JACK MILTON,RAGING STORM,UNBRIDLED ENERGY,CARY FROMMER LLC AGENT,RICHARD VEGA,45000,,02/02/2017,KENTUCKY,A-B,,,,10.3,https://www.youtube.com/watch?v=wPoL62dBng4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,409,DKB,,F,MALIBU MOON,RANSOMED HEART (IRE),GALILEO (IRE),NIALL BRENNAN STABLES LLC AGENT VII,OUT,0,,01/22/2017,KENTUCKY,J,,,,22.3,https://www.youtube.com/watch?v=_kAEniizCeY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,410,B,,C,UNCLE MO,RAVENIST,SURVIVALIST,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT FOR JSM EQUINE LLC,JOHN C KIMMEL AGENT FOR TOBEY L. MORTON,375000,,02/07/2017,ONTARIO,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-410,10.3,https://www.youtube.com/watch?v=FAPTcGTLbHc
Midlantic Two-Year-Olds in Training (2019),2019-05-21,411,DKB,PRETTY PLUM,F,MORE THAN READY,REALLY AND TRULY,PULPIT,DE MERIC SALES AGENT,OUT,0,,02/06/2017,KENTUCKY,I-J,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,412,B,,C,CITY ZIP,REAL TIZZY,TIZNOW,EDDIE WOODS AGENT IX,CROSSED SABRES,20000,,03/18/2017,KENTUCKY,J-K,,,,11,https://www.youtube.com/watch?v=nMdgpYyCbsI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,413,DKB,SPECIAL FREEDOM,F,FREEDOM CHILD,REAPPEARANCE,KAFWAIN,WES CARTER AGENT III,NOT SOLD,37000,,03/30/2017,MARYLAND,F-G,,,,22.2,https://www.youtube.com/watch?v=vIdZtO_ItXo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,414,DKB,CONEY ISLAND,F,STORMY ATLANTIC,RED MELODY,RUNAWAY GROOM,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,03/31/2017,KENTUCKY,D-E,,,,11.3,https://www.youtube.com/watch?v=HRfO4fyZfpI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,415,DKB,,C,POINT OF ENTRY,RED NECK SONG,UNBRIDLED'S SONG,WES CARTER AGENT I,SEAGULL CAPITAL LLC TIMOTHY HILLS AGENT,140000,,03/30/2017,KENTUCKY,F-G,,,,22.3,https://www.youtube.com/watch?v=ze6j92TGKLg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,416,B,,F,VERRAZANO,REEN,FORESTRY,GRASSROOTS TRAINING & SALES LLC AGENT,CHARLIE BIGGS,57000,,05/02/2017,MARYLAND,I,,,,10.2,https://www.youtube.com/watch?v=8R9YSWe4V9c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,417,CH,,C,BIG BROWN,REGAL NURSE,MONARCHOS,PICK VIEW LLC AGENT,ZILLA RACING ORACLE BLSK AGT,90000,,03/11/2017,NEW YORK,C,,,,10.2,https://www.youtube.com/watch?v=CVwOVCqChDM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,418,CH,,F,MUNNINGS,REMIT,TAPIT,RANDY MILES AGENT II,DEBBIE EASTER AGENT,200000,,03/03/2017,KENTUCKY,B-C,,,,10.2,https://www.youtube.com/watch?v=NKvim9Y1gCY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,419,B,,F,CONSTITUTION,RENACERE (ARG),PURE PRIZE,TOM MCCROCKLIN AGENT,BEN PERKINS AGENT FOR ANGELINOS STABLE,35000,,04/12/2017,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=wsbfJ2iV8WM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,420,GRR,,C,CAIRO PRINCE,RENEE'S QUEEN,AFTER MARKET,CARY FROMMER LLC AGENT,ECLIPSE THOROUGHBRED PARTNERS,350000,,03/24/2017,KENTUCKY,A-B,,,,10.1,https://www.youtube.com/watch?v=vBBoFIQT9lU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,421,DKB,,F,PALACE MALICE,RENFRO VALLEY STAR,DAYJUR,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,05/07/2017,KENTUCKY,D-E,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,422,DKB,,C,FAST ANNA,REY LAKE,MEADOWLAKE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT X,VALTER M RAMOS,42000,,03/07/2017,MARYLAND,T,,,,10.4,https://www.youtube.com/watch?v=8SBNFz48t9A
Midlantic Two-Year-Olds in Training (2019),2019-05-21,423,CH,,F,GOLDEN LAD,RHYTHM IN SHOES,RHYTHM,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,04/06/2017,MARYLAND,D-E,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,424,DKB,,F,CAIRO PRINCE,RICO'S POSSE,POSSE,DE MERIC SALES AGENT,NOT SOLD,90000,,02/23/2017,KENTUCKY,I-J,,,,21.3,https://www.youtube.com/watch?v=EgI1iiyR4Dw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,425,B,,C,INTO MISCHIEF,ROADBUG,QUALITY ROAD,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT II,PHOENIX THOROUGHBRED (III) LTD,450000,,02/06/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-425,10.1,https://www.youtube.com/watch?v=xUp6QDww4D4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,426,B,CAT THREE B,C,TALE OF THE CAT,ROCK AND GLORY,ROCK HARD TEN,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,03/17/2017,KENTUCKY,D-E,,,,10.2,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,427,DKB,,F,GOLDENCENTS,ROCKIN HEATHER,IN EXCESS (IRE),DEANS LIST AGENT FOR MCMAHOHN OF SARATOGA THOROUGHBREDS,TRIN-BROOK STABLE,10500,,02/17/2017,NEW YORK,H,,,,11,https://www.youtube.com/watch?v=M3_JuGl0J3c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,428,DKB,,F,CARPE DIEM,ROMACACA,RUNNING STAG,ALL DREAMS EQUINE AGENT,RANDI PERSAUD,17500,,03/23/2017,KENTUCKY,H,,,,10.4,https://www.youtube.com/watch?v=PeqmlmJ_FHA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,429,B,,F,BUSTIN STONES,ROYAL DAMSEL,MORE ROYAL,TOP LINE SALES LLC AGENT IX,OUT,0,,04/16/2017,NEW YORK,L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,430,B,,C,CARPE DIEM,ROYALE PARADISE,UNBRIDLED'S SONG,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,02/22/2017,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,431,DKB,,C,ANIMAL KINGDOM,RUMBAUA,BERNSTEIN,GRASSROOTS TRAINING & SALES LLC,ANITA VELAZQUEZ,25000,Y,03/10/2017,KENTUCKY,I,,,,10.4,https://www.youtube.com/watch?v=y4yIi4ODRNs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,432,DKB,,F,PALACE MALICE,RUNGE,POSSE,CRANE THOROUGHBRED SERVICES LLC AGENT,G. PRECIADO FOR NICK CAMMARANO,23000,,03/24/2017,KENTUCKY,D-E,,,,10.1,https://www.youtube.com/watch?v=uYA8etd9eRU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,433,B,,C,MINESHAFT,SALT WATER REIGN,SALT LAKE,TOM MCCROCKLIN AGENT,RANDI PERSAUD,10500,,02/14/2017,NEW YORK,K,,,,10.3,https://www.youtube.com/watch?v=MeMc8nKbI-4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,434,B,,C,WICKED STRONG,SALTY FARMA,SALT LAKE,KENNETH LEJEUNE TRAINING STABLES,RANDI PERSAUD,6000,,02/08/2017,NEW YORK,H,,,,11,https://www.youtube.com/watch?v=9y2WFmajpOg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,435,B,,C,INTO MISCHIEF,SAMIAM,DYNAFORMER,BOBBY DODD AGENT,NOT SOLD,225000,,02/22/2017,KENTUCKY,E-F,,,,10.1,https://www.youtube.com/watch?v=360d7gaHD1E
Midlantic Two-Year-Olds in Training (2019),2019-05-21,436,CH,,C,CREATIVE CAUSE,SAMSAL,CONSOLIDATOR,DE MERIC SALES AGENT,HIDDEN BROOK FARM AGENT,30000,,03/11/2017,ONTARIO,I-J,,,,22.3,https://www.youtube.com/watch?v=ZyntVHT5Lq4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,437,CH,,C,MALIBU MOON,SAM'S GRINDSTONE,GRINDSTONE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT FOR JSM EQUINE LLC,NOT SOLD,72000,,04/04/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-437,10.2,https://www.youtube.com/watch?v=SdbDLFt-4_k
Midlantic Two-Year-Olds in Training (2019),2019-05-21,438,CH,,F,STAY THIRSTY,SANTA TRINITA,MORE THAN READY,PAUL SHARP AGENT X,NOT SOLD,38000,,05/08/2017,KENTUCKY,G,,,,10.2,https://www.youtube.com/watch?v=wbEaKusj_5w
Midlantic Two-Year-Olds in Training (2019),2019-05-21,439,B,CATCH THE SKY,F,CALEB'S POSSE,SAPPHIRE SKY,SKY MESA,CRANE THOROUGHBRED SERVICES LLC AGENT,THREE DIAMONDS FARM,50000,,03/26/2017,NEW YORK,D-E,,,,10.2,https://www.youtube.com/watch?v=ytGTWjfs_dU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,440,DKB,,C,CONSTITUTION,SASS AND CLASS,HARLAN'S HOLIDAY,SCANLON TRAINING & SALES AGENT XIII,EDDIE KENNEALLY AGENT,135000,,02/25/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-440,10.2,https://www.youtube.com/watch?v=TKLGJ4Orvac
Midlantic Two-Year-Olds in Training (2019),2019-05-21,441,DKB,,F,REVOLUTIONARY,SATILLA SHORES,SPEIGHTSTOWN,WES CARTER AGENT IV,JAY F YOUNG,45000,,05/05/2017,KENTUCKY,F-G,,,,10.4,https://www.youtube.com/watch?v=qQWRWhsHjio
Midlantic Two-Year-Olds in Training (2019),2019-05-21,442,DKB,SPIN A YARN,F,FORTY TALES,SATIN SHEEKS,ELUSIVE QUALITY,SEQUEL BLOODSTOCK AGENT FOR CHESTER & MARY BROMAN,OUT,0,,01/28/2017,NEW YORK,F,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,443,B,,F,QUALITY ROAD,SAUCEY EVENING,MORE THAN READY,DE MERIC SALES AGENT,OUT,0,,03/31/2017,KENTUCKY,I-J,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,444,B,,C,TAPITURE,SAVASANA,SCATMANDU,GRASSROOTS TRAINING & SALES LLC AGENT,HENRY J STEADMAN,40000,,02/25/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=20vWyoNyeUA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,445,B,,C,DAREDEVIL,SEATTLE CHARLIE,INDIAN CHARLIE,RICHARDSON BLOODSTOCK AGENT,STEVEN W YOUNG AGENT,250000,,01/26/2017,KENTUCKY,E,,,,21.3,https://www.youtube.com/watch?v=5b7DD1CenJg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,446,B,PALACE TWO STEP,F,PALACE,SEATTLE TWO STEP,TWO PUNCH,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,02/02/2017,FLORIDA,A,,,,10.2,https://www.youtube.com/watch?v=syrFpFdF9dY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,447,B,,C,STRONG MANDATE,SECRET DIARY,SKY MESA,FLYING FISH AGENT,GEORGE WEAVER AGENT,70000,,03/08/2017,KENTUCKY,I,,,,10.3,https://www.youtube.com/watch?v=Mhn2lNSF0YA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,448,DKB,,F,DOMINUS,SEEKING A DIVA,SEEKING THE DIA,TOM MCCROCKLIN AGENT,MICHAEL V PINO,27000,,03/02/2017,PENNSYLVANIA,K,,,,10.3,https://www.youtube.com/watch?v=Nm6HbAT14rE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,449,DKB,,F,UNION RAGS,SEEKING SIMPLICITY,SEEKING THE GOLD,SCANLON TRAINING & SALES AGENT III,OUT,0,,04/24/2017,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,450,B,,C,VERRAZANO,SELVA,FOREST WILDCAT,RANDY MILES AGENT,DANIEL RYAN,70000,,02/25/2017,KENTUCKY,B-C,,,,10.3,https://www.youtube.com/watch?v=ubIcYHh88Fs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,451,CH,CALIBOGUE,C,GOLDEN LAD,SENSATIONISTA,PURGE,WES CARTER AGENT II,NOT SOLD,57000,,04/02/2017,NEW YORK,F-G,,,,22.4,https://www.youtube.com/watch?v=4Lg3hU7MWgQ
Midlantic Two-Year-Olds in Training (2019),2019-05-21,452,DKB,,F,CAIRO PRINCE,SEVERN SHORE,PURE PRIZE,CARY FROMMER LLC AGENT,SALLUSTO & ALBINA AGENT,230000,,02/26/2017,KENTUCKY,A-B,,,,10.1,https://www.youtube.com/watch?v=ZOn3-ejEuvw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,453,DKB,,C,BOURBON COURAGE,SHAIKHA,MIDNIGHT LUTE,ALL IN SALES AGENT,EMERALD SALES AGENT FOR KEM STABLES,92000,,04/29/2017,NEW YORK,K,,,,10.1,https://www.youtube.com/watch?v=J4ztga-mYNs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,454,DKB,,C,PAYNTER,SHANANIES SONG,ELTISH,TOM MCCROCKLIN AGENT,OUT,0,,01/28/2017,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,455,B,,F,PAYNTER,SHANDREA,DISTORTED HUMOR,KIRKWOOD STABLES AGENT IV,OUT,0,,04/18/2017,KENTUCKY,C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,456,B,,F,SHANGHAI BOBBY,SHARAIJI BLOSSOM,SAINT BALLADO,ALL DREAMS EQUINE AGENT,RANDI PERSAUD,18500,,01/25/2017,KENTUCKY,H,,,,10.4,https://www.youtube.com/watch?v=4kzzZlOUkfI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,457,DKB,,F,MINESHAFT,SHARED DREAMS (GB),SEEKING THE GOLD,CRUPI'S NEW CASTLE FARM AGENT,BRUCE R. BROWN AGENT FOR WINDYLEA FARM,145000,,05/10/2017,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=OPe0ToWkJ38
Midlantic Two-Year-Olds in Training (2019),2019-05-21,458,B,,F,IMAGINING,SHEKEEPSHERBOOTSON,NOT FOR LOVE,WHITE PINE THOROUGHBREDS AGENT,S.R.O.A. (K.O.I.D.),50000,,04/04/2017,MARYLAND,T,,,,10.3,https://www.youtube.com/watch?v=ogfLh-M54Y0
